服務地點,倉庫別,客戶名稱,維護時間,行車距離,郵遞區號3碼,郵遞區號,樓層,出租單號,週清1,週清2,緯度,經度,排程總序號,count,zone_id
桃園市觀音區長春街227號旁工地,5A-平鎮倉,76667 金順衛生-長春街,8.0,33.5,328,桃園市觀音區,1,RT202500006283,1.0,,25.0537,121.122423,1450,1,13
桃園市觀音區電廠一路-觀塘-附定位照,5A-平鎮倉,77121 台灣中油-觀塘,8.0,71.26,328,桃園市觀音區,1,RT202500008524,1.0,,25.03415,121.04865,1450,1,13
桃園市觀音區電廠路1號(大潭電廠)-出入需換證件,5A-平鎮倉,61755 韓商現代工程股份有限公司台灣分公司,160.0,65.265,328,桃園市觀音區,1,RT202500009997,,1.0,25.033278,121.051778,1450,20,13
桃園市觀音區電廠路1號(大潭電廠)-需帶雙證件,5A-平鎮倉,62505 鴻漢營造有限公司,8.0,62.2,328,桃園市觀音區,1,RT20250000012717,1.0,,25.0238,121.048316,1450,1,13
桃園市觀音區電廠路1號(大潭電廠南門)-電聯定位,5A-平鎮倉,61709 峻榮營造工程有限公司,16.0,64.4,328,桃園市觀音區,1,RT20250000013335,1.0,,25.022409,121.045277,1450,2,13
桃園市龍潭區(平鎮區)金龍路112巷298號後面,5A-平鎮倉,75669 誠洲營造-?泰建設住宅新建工程,8.0,25.88,325,桃園市龍潭區,1,RT202500001694,1.0,,24.851456,121.208431,1430,1,9
桃園市龍潭區三林段富華街395巷61號,5A-平鎮倉,77615 鑫建豪營-禾浥,8.0,22.25,325,桃園市龍潭區,1,RT20250000010730,1.0,,24.838633,121.228528,1430,1,9
桃園市龍潭區中原路2段170巷附近(附圖),5A-平鎮倉,66946 易山-龍潭,8.0,98.11,325,桃園市龍潭區,1,RT202500005602,1.0,,24.8428,121.195555,1430,1,9
桃園市龍潭區中正路三林段118號旁工地,5A-平鎮倉,74091 恩興營造-龍潭,8.0,28.28,325,桃園市龍潭區,1,RT20250000013228,1.0,,24.851022,121.226986,1430,1,9
桃園市龍潭區中正路三段239巷-龍潭體育園區棒壘球場-附圖,5A-平鎮倉,76529 松信營造-棒壘球場,32.0,54.94,325,桃園市龍潭區,1,RT20250000013182,,1.0,24.855794,121.232567,1430,4,9
桃園市龍潭區中正路佳安段481號-中科院229館-需要人車換證,5A-平鎮倉,76871 世登營造-中科院,40.0,73.8,325,桃園市龍潭區,1,RT202500007201,1.0,,24.850403,121.248672,1430,5,9
桃園市龍潭區中興路240巷7弄14號,5A-平鎮倉,77526 寬和營造-奉慈段,8.0,36.6,325,桃園市龍潭區,1,RT20250000010271,1.0,,24.875442,121.233564,1430,1,9
桃園市龍潭區中興路九龍段80號,5A-平鎮倉,75941 睦陞建設-龍潭,8.0,40.35,325,桃園市龍潭區,1,RT20250000013707,1.0,,24.880475,121.249014,1430,1,9
桃園市龍潭區中豐路504巷,5A-平鎮倉,77612 萬昱建設-中豐路,8.0,45.32,325,桃園市龍潭區,1,RT20250000010701,1.0,,24.883303,121.213036,1430,1,9
桃園市龍潭區中豐路504巷9號旁,5A-平鎮倉,77106 盛北營造-新鳥樹林,8.0,45.35,325,桃園市龍潭區,1,RT202500008348,1.0,,24.883267,121.212811,1430,1,9
桃園市龍潭區八德路(石園二村)-附座標,5A-平鎮倉,75547 永曜營造-石園二村,8.0,19.29,325,桃園市龍潭區,1,RT20250000013304,1.0,,24.831381,121.236725,1430,1,9
桃園市龍潭區大昌路二段518之1號-對面工地,5A-平鎮倉,76961 好記營造-大昌路,16.0,33.29,325,桃園市龍潭區,1,RT202500007542,1.0,,24.857389,121.221611,1430,2,9
桃園市龍潭區宏遠路16號,5A-平鎮倉,75011 日鼎營造-龍潭,8.0,103.79,325,桃園市龍潭區,1,RT20250000013181,1.0,,24.867536,121.215175,1430,1,9
桃園市龍潭區富華街三林段550號旁,5A-平鎮倉,74385 鑫建豪營-富甲三林,8.0,21.68,325,桃園市龍潭區,1,RT20250000010255,1.0,,24.835155,121.228831,1430,1,9
桃園市龍潭區後池大橋161號外面工地-電聯定位,5A-平鎮倉,77592 育暘機械-龍潭區,8.0,55.6,325,桃園市龍潭區,1,RT20250000012967,1.0,,24.824611,121.251442,1430,1,9
桃園市龍潭區文化路1095號對面,5A-平鎮倉,74252 潤弘精密-中科院,32.0,68.755,325,桃園市龍潭區,1,RT20240000010671,,1.0,24.858314,121.251256,1430,4,9
桃園市龍潭區東龍路42巷底,5A-平鎮倉,73673 信益建築-春園日安,8.0,32.44,325,桃園市龍潭區,1,RT202500007989,1.0,,24.859347,121.216861,1430,1,9
桃園市龍潭區梅龍三街130號旁工地,5A-平鎮倉,77904 名騰建設-梅龍三街,16.0,48.78,325,桃園市龍潭區,1,RT20250000011789,1.0,,24.871245,121.19465,1430,2,9
桃園市龍潭區梅龍路515巷進去大約200公尺有帆布,5A-平鎮倉,76014 首善營造-梅龍路,16.0,50.28,325,桃園市龍潭區,1,RT202500007408,1.0,,24.874853,121.190164,1430,2,9
桃園市龍潭區梅龍路515巷進去大約200公尺有帆布-追加,5A-平鎮倉,76014 首善營造-梅龍路,8.0,50.08,325,桃園市龍潭區,1,RT20250000013585,1.0,,24.875828,121.190727,1430,1,9
桃園市龍潭區梅龍路515巷進去大約200公尺有帆布-附定位圖,5A-平鎮倉,76014 首善營造-梅龍路,8.0,50.22,325,桃園市龍潭區,1,RT202500009229,1.0,,24.875125,121.190575,1430,1,9
桃園市龍潭區梅龍路583號,5A-平鎮倉,78064 日鼎營造-龍潭區,8.0,50.79,325,桃園市龍潭區,1,RT20250000012734,1.0,,24.876578,121.1892,1430,1,9
桃園市龍潭區楊銅路一段133巷39號旁,5A-平鎮倉,73940 五城營造-宏順塑膠,8.0,99.35,325,桃園市龍潭區,1,RT20250000011993,1.0,,24.851008,121.197408,1430,1,9
桃園市龍潭區武漢路85巷(石園三村)-附座標,5A-平鎮倉,75548 永曜營造-石園三村,8.0,36.04,325,桃園市龍潭區,1,RT20250000013251,1.0,,24.870859,121.235019,1430,1,9
桃園市龍潭區民富街(靠石門水庫-福華渡假別館)-中線收費站),5A-平鎮倉,26470 石管局-中線收費站,8.0,64.1,325,桃園市龍潭區,1,RT20240000014863,1.0,,24.816539,121.243447,1430,1,9
桃園市龍潭區民富街89號(稻香村飯店)-電聯定位,5A-平鎮倉,64152 智捷國際股份有限公司,8.0,63.5,325,桃園市龍潭區,1,RT202500002592,1.0,,24.818103,121.239841,1430,1,9
桃園市龍潭區民族路331巷(風之彩社區),5A-平鎮倉,71862 美森原國際有限公司,8.0,20.72,325,桃園市龍潭區,1,RT20250000013325,1.0,,24.837225,121.234964,1430,1,9
桃園市龍潭區民有路61號,5A-平鎮倉,76822 新堡開發-銜接#73448高田營造,16.0,62.5,325,桃園市龍潭區,1,RT202500007028,1.0,,24.824964,121.239547,1430,2,9
桃園市龍潭區民治七街122號-附圖自行定位,5A-平鎮倉,77703 欣弘營造-民治七街,8.0,61.6,325,桃園市龍潭區,1,RT20250000011142,1.0,,24.821436,121.238894,1430,1,9
桃園市龍潭區民治十八街,5A-平鎮倉,75408 美齊建設-民治十八街,16.0,60.1,325,桃園市龍潭區,1,RT2025000522,1.0,,24.819692,121.235369,1430,2,9
桃園市龍潭區民治十四街46號,5A-平鎮倉,73444 基宏實業-石門,22.0,59.9,325,桃園市龍潭區,5,RT202500005182,1.0,,24.821398,121.235522,1430,2,9
桃園市龍潭區永昌路24巷9弄16號對面,5A-平鎮倉,77133 全筑營造-邑金科技,8.0,57.6,325,桃園市龍潭區,1,RT202500008544,1.0,,24.833886,121.247305,1430,1,9
桃園市龍潭區永福段2002-90地號-附地標,5A-平鎮倉,77884 盛東工程-龍潭區永福段,8.0,89.1,325,桃園市龍潭區,1,RT20250000011765,1.0,,24.857614,121.263917,1430,1,9
桃園市龍潭區永福路附近,5A-平鎮倉,77763 同立營造-三坑里,8.0,86.0,325,桃園市龍潭區,1,RT20250000011348,1.0,,24.843619,121.259086,1430,1,9
桃園市龍潭區湧光路一段169巷,5A-平鎮倉,76693 泰貿豐-湧光路一段,8.0,52.16,325,桃園市龍潭區,1,RT20250000013308,1.0,,24.885561,121.192761,1430,1,9
桃園市龍潭區百福街68巷,5A-平鎮倉,74443 峰裕營造-龍潭,8.0,104.07,325,桃園市龍潭區,1,RT20240000011472,1.0,,24.869053,121.216547,1430,1,9
桃園市龍潭區粗坑路82巷30弄2號,5A-平鎮倉,76062 秀傳企業-龍源693地號,8.0,13.21,325,桃園市龍潭區,1,RT202500003317,1.0,,24.815867,121.221639,1430,1,9
桃園市龍潭區聖亭路11巷37號,5A-平鎮倉,75636 筑睎建設-龍潭,8.0,47.71,325,桃園市龍潭區,1,RT202500001610,1.0,,24.873573,121.200878,1430,1,9
桃園市龍潭區聖亭路300巷208號旁,5A-平鎮倉,77115 伯皇營造-龍祥段,8.0,46.73,325,桃園市龍潭區,1,RT202500008428,1.0,,24.873664,121.208442,1430,1,9
桃園市龍潭區聖亭路八德段10號,5A-平鎮倉,76244 鼎運營造-,8.0,47.51,325,桃園市龍潭區,1,RT202500004163,1.0,,24.873153,121.202514,1430,1,9
桃園市龍潭區聖亭路八德段408巷102號,5A-平鎮倉,77100 遠城營造-龍潭區,8.0,53.66,325,桃園市龍潭區,1,RT202500008341,1.0,,24.884752,121.201856,1430,1,9
桃園市龍潭區金龍路170號旁,5A-平鎮倉,76943 雙晟營造-金龍路,8.0,25.18,325,桃園市龍潭區,1,RT202500007481,1.0,,24.854478,121.213478,1430,1,9
桃園市龍潭區高原路285巷105號-檳榔攤(十字弓),5A-平鎮倉,69371 古炯龍,8.0,95.69,325,桃園市龍潭區,1,RT202500004116,1.0,,24.830139,121.202419,1430,1,9
桃園市龍潭區龍吟街23巷2號,5A-平鎮倉,77633 王進忠-房子修繕,8.0,28.41,325,桃園市龍潭區,1,RT20250000013002,1.0,,24.850158,121.227306,1430,1,9
桃園市龍潭區龍平路105之2號(1065巷口),5A-平鎮倉,69510 達龍營造-慈禪宮,8.0,42.37,325,桃園市龍潭區,1,RT20250000012194,1.0,,24.884055,121.238141,1430,1,9
桃園市龍潭區龍新路365號,5A-平鎮倉,70272 慶瑞營造-龍潭,8.0,100.78,325,桃園市龍潭區,1,RT20250000010546,1.0,,24.861139,121.194189,1430,1,9
桃園市龍潭區龍源路239巷,5A-平鎮倉,73917 弘光開發-龍源路,8.0,14.96,325,桃園市龍潭區,1,RT20250000013171,1.0,,24.824823,121.212072,1430,1,9
桃園市龍潭區龍源路252巷122號,5A-平鎮倉,75765 家禾營造-宏益金,8.0,15.6,325,桃園市龍潭區,1,RT20250000013226,1.0,,24.821331,121.212219,1430,1,9
桃園市龍潭區龍源路881號旁工地,5A-平鎮倉,77166 參碩實業-龍源路,8.0,12.45,325,桃園市龍潭區,1,RT20250000013364,1.0,,24.818423,121.225728,1430,1,9
桃園市龍潭區龍華路310號,5A-平鎮倉,75812 五城-龍華路310,8.0,32.15,325,桃園市龍潭區,1,RT202500002346,1.0,,24.859558,121.217781,1430,1,9
桃園市龍潭區龍華路526巷29號,5A-平鎮倉,72808 鼎璿-龍潭,8.0,24.74,325,桃園市龍潭區,1,RT202400004841,1.0,,24.854717,121.21715,1430,1,9
桃園市龍潭區龍華路526巷98號旁,5A-平鎮倉,76869 鼎碩營造-龍華路,8.0,24.96,325,桃園市龍潭區,1,RT202500007198,1.0,,24.853878,121.215203,1430,1,9
桃園市龜山區(新莊區)萬壽路一段45號,5D-五股倉,73972 威騰營造-萬壽路,8.0,50.0,242,新北市新莊區,1,RT202400009518,1.0,,25.02035,121.409775,1195,1,8
桃園市龜山區(蘆竹區)南上路280巷,5A-平鎮倉,71177 匯發-南上路,24.0,56.81,338,桃園市蘆竹區,1,RT20250000012788,1.0,,25.04515,121.301147,1415,3,10
桃園市龜山區中興路100巷20號-幸福國中 後方籃球場,5A-平鎮倉,77959 桃園市立幸福國中-籃球場,8.0,61.61,333,桃園市龜山區,1,RT20250000012199,1.0,,24.98713,121.333214,1410,1,3
桃園市龜山區中興路2號-微星科技,5A-平鎮倉,75321 麗明-星科技龜山工業區,32.0,62.42,333,桃園市龜山區,1,RT20250000012903,1.0,,24.986247,121.329739,1410,4,3
桃園市龜山區南上路446號,5A-平鎮倉,76804 協易機械-南上路,32.0,57.38,333,桃園市龜山區,1,RT20250000013723,1.0,,25.04485,121.305669,1410,4,10
桃園市龜山區南上路566巷36號旁,5A-平鎮倉,76922 朝陽營造-旭軟電子,8.0,57.86,333,桃園市龜山區,1,RT202500007414,1.0,,25.043914,121.308547,1410,1,10
桃園市龜山區大同路1390號,5A-平鎮倉,70979 北天真武玄財殿,8.0,82.53,333,桃園市龜山區,1,RT202500003987,1.0,,24.988889,121.371611,1410,1,3
桃園市龜山區大棟山路111號,5A-平鎮倉,72505 順業-大棟山,16.0,83.37,333,桃園市龜山區,1,RT202400003327,1.0,,24.991502,121.372973,1410,2,3
桃園市龜山區大湖一路135號旁,5A-平鎮倉,76090 泰鋐建設,16.0,47.41,333,桃園市龜山區,1,RT202500003585,1.0,,25.053528,121.356439,1410,2,8
桃園市龜山區大湖路78號之16,5A-平鎮倉,73792 郁榮機械有限公司,8.0,46.84,333,桃園市龜山區,1,RT202500008966,1.0,,25.052994,121.354322,1410,1,8
桃園市龜山區山鶯路文華巷2號,5A-平鎮倉,75787 長友營造-欣興電子,32.0,62.7775,333,桃園市龜山區,1,RT202500005433,,1.0,24.98493,121.330453,1410,4,3
桃園市龜山區忠義路一段與楓樹七街交叉口-電聯定位,5A-平鎮倉,78372 尚美營造-龜山區忠義路,8.0,58.48,333,桃園市龜山區,1,RT20250000013994,1.0,,25.003656,121.344539,1410,1,3
桃園市龜山區忠義路二段260巷28號旁,5A-平鎮倉,73201 尚駿營造-森業,8.0,48.79,333,桃園市龜山區,1,RT202400006290,1.0,,25.045266,121.358714,1410,1,8
桃園市龜山區忠義路二段311巷5弄-長堤天昀建築基地,5A-平鎮倉,77082 合堤營造-長堤天昀,8.0,48.31,333,桃園市龜山區,1,RT202500008138,1.0,,25.046464,121.357644,1410,1,8
桃園市龜山區文七五街36號,5A-平鎮倉,74868 蔡?山-文七五街,8.0,44.97,333,桃園市龜山區,1,RT20240000013265,1.0,,25.053003,121.362269,1410,1,8
桃園市龜山區文化一路&樂善二路交叉路口,5A-平鎮倉,77102 富泰-車麗屋百貨,16.0,39.53,333,桃園市龜山區,1,RT202500008342,1.0,,25.047102,121.385852,1410,2,8
桃園市龜山區文化一路40號,5A-平鎮倉,73230 地球營造-龜山,8.0,49.04,333,桃園市龜山區,1,RT20250000012858,1.0,,25.057244,121.373773,1410,1,8
桃園市龜山區文化一路86-26號,5A-平鎮倉,70508 中麟-華亞一期,17.0,50.03,333,桃園市龜山區,13,RT202500001174,1.0,,25.053411,121.376856,1410,1,8
桃園市龜山區文化一路86-26號(華亞一期)科技一路40號,5A-平鎮倉,70508 中麟-華亞一期,133.0,50.02818182,333,桃園市龜山區,11,RT20240000012519,1.0,,25.052644,121.376739,1410,11,8
桃園市龜山區文化一路86-50號旁邊工地,5A-平鎮倉,76927 田鼎-華亞段,8.0,50.98,333,桃園市龜山區,1,RT202500007442,1.0,,25.049991,121.380481,1410,1,8
桃園市龜山區文化七路181巷31弄27號,5A-平鎮倉,74303 壢都營造-龜山文化路,8.0,44.25,333,桃園市龜山區,1,RT20250000010828,1.0,,25.052692,121.366333,1410,1,8
桃園市龜山區文化三路373號,5A-平鎮倉,77690 元翔-文化三路,8.0,42.42,333,桃園市龜山區,1,RT20250000011105,1.0,,25.055275,121.366064,1410,1,8
桃園市龜山區文化三路67號-興華段接待中心,5A-平鎮倉,78083 綵韻室內設計-興華段接待中心,8.0,42.91,333,桃園市龜山區,1,RT20250000012796,1.0,,25.058736,121.36305,1410,1,8
桃園市龜山區文化東路88號,5A-平鎮倉,78044 順東營造-龜山區,8.0,45.38,333,桃園市龜山區,1,RT20250000012767,1.0,,25.051617,121.359767,1410,1,8
桃園市龜山區文南路171號,5A-平鎮倉,73853 三民營造-龜山樂善安居,32.0,55.36,333,桃園市龜山區,1,RT202500008178,1.0,,25.044889,121.399855,1410,4,8
桃園市龜山區文工一路298巷29號旁,5A-平鎮倉,69892 尚駿營造-文工一路,8.0,54.04,333,桃園市龜山區,1,RT202500006422,1.0,,25.050867,121.3947,1410,1,8
桃園市龜山區明德路162巷-大同段748地號,5A-平鎮倉,76193 旭源營造--大同段748地號,16.0,61.06,333,桃園市龜山區,1,RT202500003899,1.0,,24.991611,121.340139,1410,2,3
